Id,Probability
931,0.05955490182786886
932,0.0962405157594459
933,0.1786240041893249
934,0.02630794007139891
935,0.022880512586664493
936,0.016870839654750492
937,0.039762094432146435
938,0.08418623945908864
939,0.0586962734486042
940,0.01346928103378535
941,0.10216714831674104
942,0.023762526360752777
943,0.11611566898917397
944,0.09628177126914006
945,0.0443455875302403
946,0.11590049389640102
947,0.06134643440086551
948,0.08346283039891018
949,0.09987185994572675
950,0.06559421246426596
951,0.024240445305804333
952,0.232335235871019
953,0.05802529247741026
954,0.024422234951540698
955,0.071816209564614
956,0.053319975454796116
957,0.07935443415793453
958,0.03144390739539335
959,0.044478387064549735
960,0.02310162453882068
961,0.033226807023314354
962,0.04478979483197599
963,0.01979771609919438
964,0.08633068687352254
965,0.04884782420897547
966,0.07138010944830497
967,0.12287909218822635
968,0.03386518408608947
969,0.2561175483507879
970,0.04974989709567909
971,0.02536043817589922
972,0.17676789272166218
973,0.08218696178670286
974,0.06245635430876469
975,0.0319971426433799
976,0.00155332430849618
977,0.08045924279414778
978,0.027176907191345998
979,0.13982114313270158
980,0.668303896416372
981,0.017432890813057773
982,0.024051807706488897
983,0.032116445305955255
984,0.021036806161563178
985,0.1349649870963825
986,0.21446607296679857
987,0.03555867795339762
988,0.03959992652727923
989,0.07927796126604007
990,0.1021919421557929
991,0.04485500938151486
992,0.03851484151861112
993,0.05269372852684961
994,0.04978188625574081
995,0.017940151643654104
996,0.0384695255903179
997,0.016193120447706953
998,0.13281622812550456
999,0.04651883676312168
1000,0.026257870663582608
1001,0.018816936059610392
1002,0.08957745290161503
1003,0.08609877848207079
1004,0.04358541424174556
1005,0.04432641582510674
1006,0.05886495773208834
1007,0.07979513659798942
1008,0.024529644830327327
1009,0.09418971144585596
1010,0.03719890083238474
1011,0.01946094116055125
1012,0.05989487939521654
1013,0.040602255078960155
1014,0.12040009257514443
1015,0.03653362130335255
1016,0.11653117421960733
1017,0.014667151816932594
1018,0.003738390383033029
1019,0.04372654625322238
1020,0.016804041686245774
1021,0.0447758555478723
1022,0.11135685594851098
1023,0.13487930084144595
1024,0.010665618744778914
1025,0.025070369796685244
1026,0.04431773620641123
1027,0.0948963663649839
1028,0.15167298781812882
1029,0.02474095093659339
1030,0.03838092068752548
1031,0.07769147325570516
1032,0.11689781200308805
1033,0.018882782509893108
1034,0.023948538739330828
1035,0.02010328256354013
1036,0.09223273168115517
1037,0.05736931152642542
1038,0.039534321653294124
1039,0.018730640011868974
1040,0.016231666215333816
1041,0.05189012283042681
1042,0.1226539958790205
1043,0.12533553698776134
1044,0.05780113822599434
1045,0.10284116946429026
1046,0.08178383626107384
1047,0.09626100054669953
1048,0.02253851008236489
1049,0.11271360085458504
1050,0.03885471769999736
1051,0.03390433275348436
1052,0.13325125850358507
1053,0.114742501254185
1054,0.04228770411130351
1055,0.08950267004311309
1056,0.024684838729275634
1057,0.04156211054255142
1058,0.19658621522179107
1059,0.1266167664815372
1060,0.11221738885535493
1061,0.009216942625484836
1062,0.05474612119377975
1063,0.01787056245882267
1064,0.062240576903017174
1065,0.042812712736071915
1066,0.04158413716617708
1067,0.06195982398253874
1068,0.024002701476863446
1069,0.083640676330399
1070,0.028065978048657337
1071,0.11548939284634473
1072,0.051396843044337025
1073,0.02923817646426836
1074,0.08839481204601551
1075,0.02749864916377948
1076,0.13358898646230827
1077,0.037745811283144595
1078,0.042219555568135246
1079,0.29467108376244555
1080,0.028585487857244612
1081,0.03654317731795226
1082,0.062497319542369076
1083,0.052851475255589524
1084,0.07164030888814195
1085,0.09464156978418922
1086,0.034177699156957404
1087,0.0363686716329181
1088,0.12649962950690138
1089,0.029101978277989382
1090,0.02524552313975916
1091,0.06277936392140679
1092,0.04051311994503355
1093,0.08508953670795938
1094,0.03802237879865235
1095,0.11566760618924808
1096,0.08949281766620022
1097,0.020491649677921824
1098,0.06555721295689895
1099,0.08751690473366688
1100,0.03378174706691482
1101,0.0837873215762543
1102,0.0688972110241318
1103,0.06075573134850127
1104,0.02910225954637605
1105,0.10662765387211717
1106,0.06005568864309212
1107,0.17297236808612199
1108,0.09834099671985849
1109,0.07229446758050995
1110,0.04458566586097051
1111,0.05278356194045445
1112,0.05477546214253965
1113,0.07019787286204207
1114,0.04071854227465425
1115,0.03887892976779837
1116,0.15084398237417487
1117,0.04534912393894809
1118,0.050987487395561755
1119,0.1511757440424604
1120,0.04140742339400242
1121,0.054938969916351464
1122,0.031520151306415015
1123,0.1826535332776931
1124,0.08731393285838736
1125,0.012642004366041092
1126,0.12400091495195638
1127,0.03347720497565296
1128,0.12131235342247598
1129,0.09796692602115363
1130,0.041023800683763996
1131,0.06105503516848104
1132,0.8051460215993053
1133,1.6989558693225857e-18
1134,0.10240152410807618
1135,0.024016832470994755
1136,0.039589842171057446
1137,0.030364148984639103
1138,0.08485719061631235
1139,0.026685643465784593
1140,0.06479151138777932
1141,0.20597133232226617
1142,0.0694199921660656
1143,0.2172271696441143
1144,0.1511117774823493
1145,0.08595975176529638
1146,0.07123100787600764
1147,0.05677915298818425
1148,0.03303165192023093
1149,0.022912197138691727
1150,0.04518123161753466
1151,0.058515992770756454
1152,0.03500064566182034
1153,0.037569379261102244
1154,0.03368219242702099
1155,0.10876322008128284
1156,0.08004537684639093
1157,0.043927074614386996
1158,0.03155684010125153
1159,0.07615928553461344
1160,0.06533746803006785
1161,0.18752296295988832
1162,0.12561742545326604
1163,0.07794736952089278
1164,0.021401871137264238
1165,0.025774462681257285
1166,0.08405388420072671
1167,0.8245858935415564
1168,0.061220441553663844
1169,0.04355855616277574
1170,0.12772367231358928
1171,0.19031936949440248
1172,0.08116399145861443
1173,0.04638247483687123
1174,0.1032428392816835
1175,0.030688089227826135
1176,0.022085355927252293
1177,0.7726169166836554
1178,0.0385281783078363
1179,0.012720827415669858
1180,0.1397716968321363
1181,0.09108205313466781
1182,0.05125013083560297
1183,0.05997499185799686
1184,0.0793284647681966
1185,0.09176768878970003
1186,0.14129550218777234
1187,0.040280791900979156
1188,0.19642869482850844
1189,0.07104406514620099
1190,0.026515435704784415
1191,0.09328464258549611
1192,0.05032809892151636
1193,0.19913114587169067
1194,0.0327593868446984
1195,0.11545513383754263
1196,0.012706322553555164
1197,0.04290933917212565
1198,0.03818653441265199
1199,0.07914941624480389
1200,0.03561309214043996
1201,0.036971072872581404
1202,0.04416654252888094
1203,0.028466134712405364
1204,0.03085331605173271
1205,0.08217006647237966
1206,0.03725461951229419
1207,0.21247816674981015
1208,0.07155666574955118
1209,0.08660041184832064
1210,0.04740764882311864
1211,0.03667643601058633
1212,0.1121825226375204
1213,0.027169772950743278
1214,0.018520870300899085
1215,0.1669893480543577
1216,0.0386780056507648
1217,0.09986414260706451
1218,0.02275658242990812
1219,0.015860913109801263
1220,0.028493248628549326
1221,0.09504624029693963
1222,0.04043425576314302
1223,0.11010738161261654
1224,0.015836361804827705
1225,0.11033289934129692
1226,0.02492569189861283
1227,0.02703027929424867
1228,0.056125806981843426
1229,0.08971611914892659
1230,0.24092501649600012
1231,0.022925562243154587
1232,0.20286176612802279
1233,0.05020855648652452
1234,0.5853606612147819
1235,0.16219543019711938
1236,0.028981101004363644
1237,0.07251434061757192
1238,0.4427976620693853
1239,0.10722706886608246
1240,0.131285382356477
1241,0.019401821248815974
1242,0.05650214966457665
1243,0.06835489815186789
1244,0.05392371033493775
1245,0.11233310241792553
1246,0.23837230979416538
1247,0.07559268591450367
1248,0.0193754405067247
1249,0.08128324355510581
